242G,Byadarahalli,Krishnarajendra Market,28,14.5,95,AC
242J,Doddamarana Halli,Krishnarajendra Market,24,30.1,87,AC
242JA,Ganakkal,Shivajinagar Bus Station,26,33.2,64,AC
242JK,Karekal Palya,Krishnarajendra Market,20,31.8,61,AC
242K,Ramohalli,Krishnarajendra Market,21,31.5,110,AC
242L,Manchenahalli,Krishnarajendra Market,16,35.9,104,AC
242MA,Gollahalli,Krishnarajendra Market,18,36,112,AC
242N,Giddenahalli,Krishnarajendra Market,25,23.2,89,AC
242P,Huluvenahalli,Krishnarajendra Market,23,32,103,AC
242PA,Huluvenahalli Gate,Krishnarajendra Market,17,38,110,AC
242Q,Gangena Halli,Krishnarajendra Market,23,26.4,108,AC
242R,Jogerahalli,Krishnarajendra Market,23,29.2,100,AC
242RA,Karikallu,Krishnarajendra Market,17,27.58,98,AC
242T,Hunnigere,Kempegowda Bus Station,22,33.2,67,AC
242TA,Mantanakurchi,Krishnarajendra Market,27,35.4,81,AC
242TB,Kanuvanahalli,Krishnarajendra Market,30,34.6,85,AC
242TC,Nelamangala,Krishnarajendra Market,26,40.5,84,AC
242TD,Banasawadi,Krishnarajendra Market,28,35.4,90,AC
242TE,Soladevana Halli,Krishnarajendra Market,24,38,104,AC
242U,Lakshmipura,Krishnarajendra Market,29,29.7,107,AC
242VC,Krishnarajendra Market,Bidadi,22,52,87,AC
242W,Annekarana Halli,Krishnarajendra Market,23,50.2,79,AC
242X,Dodderi Grama,Kempegowda Bus Station,16,36.6,92,AC
242Y,Aralimarada Palya,Krishnarajendra Market,28,37,61,AC
242ZB,Kallur,Krishnarajendra Market,16,39,60,AC
242ZC,TGHalli,Krishnarajendra Market,27,36.9,63,AC
243,Andrahalli,Krishnarajendra Market,18,18,89,AC
243A,Upkar Badavane,Krishnarajendra Market,23,17.9,77,AC
243B,Thigalara Palya,Krishnarajendra Market,15,18,88,AC
243C,Thigalara Palya,Krishnarajendra Market,19,18.4,119,AC
243D,Thigalara Palya,Kempegowda Bus Station,25,15.5,110,AC
243F,Gidadakonenahalli,Kempegowda Bus Station,17,15.7,63,AC
243G,Thigalara Palya,Krishnarajendra Market,20,22.5,120,AC
243H,Thigalara Palya,Shivajinagar Bus Station,15,20.5,104,AC
243J,Bhavani Nagara 2nd Stage,Kempegowda Bus Station,20,16.1,79,AC
243M,Sripathi Halli,Krishnarajendra Market,15,64,85,AC
244A,Bande Maramma Bus Station,Krishnarajendra Market,18,13.6,90,AC
244C,Nagarabhavi 9th Block,Kempegowda Bus Station,27,14.8,103,AC
244D,Nagarabhavi 9th Block,Malleshwaram 18th Cross,16,15.48,85,AC
244F,D Group Employees Layout,Kempegowda Bus Station,21,14.3,107,AC
244G,Papareddy Palya,Shivajinagar Bus Station,15,15.39,63,AC
244K,Bande Maramma Bus Station,Kempegowda Bus Station,27,11.55,102,AC
245,Ravuthanahalli,Krishnarajendra Market,28,26.9,97,AC
245A,Nelamangala,Krishnarajendra Market,21,40.5,68,AC
245B,Sondekoppa,Krishnarajendra Market,27,31.5,80,AC
245C,Kadabagere,Krishnarajendra Market,21,22.3,60,AC
245D,Bettenahalli,Krishnarajendra Market,16,25.8,77,AC
245DA,Vaddarahalli,Krishnarajendra Market,15,21.2,69,AC
245E,Kittanahalli,Krishnarajendra Market,26,26.9,62,AC
245F,Avarehalli,Krishnarajendra Market,26,28.1,91,AC
245GA,Kadabagere,Kempegowda Bus Station,27,21,75,AC
245H,Nelamangala,Krishnarajendra Market,28,37.3,92,AC
245J,Kittanahalli,Kempegowda Bus Station,28,22.2,108,AC
245K,Avarehalli,Kempegowda Bus Station,29,28.2,117,AC
245L,Baleveerana Halli,Krishnarajendra Market,29,34.4,72,AC
245M,Vaddarahalli BMTC Training Centre,Kempegowda Bus Station,30,22.1,119,AC
245MA,Kammasandra,Kempegowda Bus Station,22,25.1,93,AC
245N,Janapriya Town Ship,Shivajinagar Bus Station,17,23.9,78,AC
245P,Janapriya Town Ship,Shivajinagar Bus Station,15,27.6,116,AC
245Q,Bettenahalli,Kempegowda Bus Station,15,23.5,89,AC
245R,Kittanahalli,Shivajinagar Bus Station,27,27,116,AC
245TC,Madanayakanahalli,Kadabagere gate,16,11.4,62,AC
246,Annapoorneshwari Nagara,Kempegowda Bus Station,25,12,104,AC
246A,Annapoorneshwari Nagara,Shivajinagar Bus Station,26,21.6,99,AC
247,KG Lakkenahalli,Krishnarajendra Market,29,29.3,83,AC
248,Krishnarajendra Market,Jalahalli Cross,17,26,79,AC
248AB,Krishnarajendra Market,Jalahalli Cross,15,22.1,75,AC
248AN,MCTC Bus Stand,Nelamangala,16,31.5,86,AC
248B,Hampinagara RPC Layout,Chikkabanawara,16,20.5,78,AC
248BA,MCTC Bus Stand,Hesaraghatta Village,24,36,99,AC
248C,Krishnarajendra Market,Rajagopalanagar Rajni Farms,27,17.2,70,AC
248D,Bharathnagar 2nd Stage,Vidyaranyapura,25,20.7,91,AC
248F,Krishnarajendra Market,Karim Sab Layout,25,16.8,65,AC
248G,Magadi Road TollGate,Jalahalli Cross,18,15.6,107,AC
248J,Kempegowda Bus Station,Vinayaka Nagara,28,29.9,75,AC
248K,BEML Layout 5th Stage,MEI Layout,24,30.2,103,AC
248L,Krishnarajendra Market,Sheshadri Nagara,15,37.48,120,AC
248M,BEML Layout 5th Stage,Thammenahalli Palya,17,33,87,AC
248N,MCTC Bus Stand,Chikkabanavara,28,24.2,61,AC
248P,MCTC Bus Stand,Thammenahalli,21,24.5,68,AC
248R,Krishnarajendra Market,Jalahalli Cross,19,18.5,80,AC
248T,Krishnarajendra Market,Kirloskar Badavane,29,24.9,61,AC
248U,Krishnarajendra Market,KRS Gowda Layout,30,23.8,115,AC
248V,Krishnarajendra Market,Shettty Halli,30,25.2,109,AC
248W,Thunga Nagara,Krishnarajendra Market,16,16.5,71,AC
248Z,MCTC Bus Stand,Kanasawadi Mudhure Temple,24,44,110,AC
250,Krishnarajendra Market,Chikkabanawara Railway Gate,23,26.6,105,AC
250A,Krishnarajendra Market,Bagalagunte Village,15,17.5,86,AC
250AB,Kempegowda Bus Station,Medarahalli Railway Gate,23,18.9,65,AC
250AC,Yeshwanthpura TTMC,Chikkabanavara,29,18,101,AC
250B,Kempegowda Bus Station,Thammenahalli,18,19.3,92,AC
250BA,Kempegowda Bus Station,Sheshadri Nagara,21,18.24,89,AC
250C,Kempegowda Bus Station,Bagalagunte Village,30,15.1,65,AC
250CA,Kempegowda Bus Station,Kirloskar Badavane,25,16.7,60,AC
250CB,Kempegowda Bus Station,Mallasandra Bagalagunte,26,15.03,87,AC
250CC,Krishnarajendra Market,Munikondappa Badavane,25,18.1,111,AC
250D,Ghanigara Halli,Kempegowda Bus Station,30,19.3,117,AC
250E,Krishnarajendra Market,Thammenahalli,16,22.3,80,AC
250F,Krishnarajendra Market,Somashettihalli,18,22.3,74,AC
250G,Krishnarajendra Market,Ravindra Nagara,26,15,102,AC
250H,Kempegowda Bus Station,Chimani Hills,30,16.9,78,AC
250J,Kempegowda Bus Station,Thotada Guddadahalli,18,17,61,AC
250L,Kempegowda Bus Station,Ravindra Nagara,23,16.21,73,AC
250M,Kempegowda Bus Station,MEI Layout,21,16.3,75,AC
250N,Shivajinagar Bus Station,MEI Layout,23,17.6,114,AC
250P,Kempegowda Bus Station,Chikkabanavara,22,19.4,83,AC
250R,Krishnarajendra Market,Chimani Hills,30,19.2,75,AC
250S,Kempegowda Bus Station,Geleyara Balaga,16,18.8,76,AC
250SA,Kudhurgere Madhanayakanahalli,Kempegowda Bus Station,27,20.1,74,AC
250TA,Meenakshi Layout,Krishnarajendra Market,18,19,100,AC
250V,Thammenahalli,Shivajinagar Bus Station,17,20.2,82,AC
250W,Chikkabanavara,Shivajinagar Bus Station,24,20,112,AC
250X,Thammenahalli,Shivajinagar Bus Station,28,24.2,104,AC
250Y,Kudhurgere Madhanayakanahalli,Kempegowda Bus Station,25,20.8,72,AC
250YA,Meenakshi Layout,Kempegowda Bus Station,20,16.3,106,AC
250YB,Soundarya Layout,Kempegowda Bus Station,23,16.9,117,AC
250Z,Kempegowda Bus Station,Achyutha Nagara,21,19.9,77,AC
251,Krishnarajendra Market,Shivakote,29,32.2,69,AC
251A,Krishnarajendra Market,Kakolu,28,36.8,70,AC
251B,Rajanukunte,Kempegowda Bus Station,15,38.2,77,AC
251C,Laggere,Shivajinagar Bus Station,24,17.5,100,AC
251E,Krishnarajendra Market,Laggere,22,15.3,98,AC
251G,Krishnarajendra Market,Muthkur Hesaraghatta,17,31,108,AC
251M,Krishnarajendra Market,Karlapura Palya,29,39.3,68,AC
252,Kempegowda Bus Station,Peenya 2nd stage,29,16.4,101,AC
252A,Peenya 2nd stage,Shivajinagar Bus Station,19,18.9,99,AC
252C,Kempegowda Bus Station,Machohalli,26,25.5,120,AC
252D,Kempegowda Bus Station,Rajani Farm,19,15.6,64,AC
252E,Kempegowda Bus Station,Laggere,30,15.5,101,AC
252F,Kempegowda Bus Station,Peenya 2nd stage,30,14.2,80,AC
252FA,Kempegowda Bus Station,Thigalara Palya,18,18.4,108,AC
252FB,Kempegowda Bus Station,Thigalara Palya,16,21,66,AC
252GA,Yeshawanthapura TTMC,Andrahalli,26,13.9,93,AC
252H,Kempegowda Bus Station,Laggere,30,11.8,89,AC
252J,Boopa Sandra,Peenya 2nd stage,23,17.5,78,AC
252K,Shivajinagar Bus Station,Karim Sab Layout,30,20.1,102,AC
252L,Bandi Reddy Circle,Peenya 2nd stage,17,15.8,94,AC
252N,Jeevanahalli,Peenya 2nd stage,30,23.8,108,AC
252R,Kempegowda Bus Station,Indira Priyadarshini Nagara,29,20.09,65,AC
252RA,Kempegowda Bus Station,Annapurna Nagara,20,18.8,101,AC
252V,Kempegowda Bus Station,Peenya 2nd stage,23,15.3,64,AC
253,Krishnarajendra Market,Hesaraghatta Indo Danish Farm,25,32.7,100,AC
253A,Krishnarajendra Market,Byatha,24,37.7,108,AC
253D,Krishnarajendra Market,Thore Nagasandra,20,32.1,116,AC
253E,Krishnarajendra Market,Railway Gollahalli,22,36.7,88,AC
253F,Krishnarajendra Market,Kallodu,18,41.6,119,AC
253H,Krishnarajendra Market,Mallohalli,25,42.9,101,AC
253HC,Krishnarajendra Market,Hadripura,18,44.2,82,AC
253J,Kempegowda Bus Station,Hesaraghatta Village,20,28.6,93,AC
253K,Krishnarajendra Market,Kanasawadi Madhure Temple,25,41,64,AC
253M,Kempegowda Bus Station,Totagere,23,29.4,81,AC
253N,Krishnarajendra Market,Kodihalli Hesarugatta,15,36.4,75,AC
253P,Krishnarajendra Market,Hosahalli Palya,15,35.4,106,AC
253Q,Kempegowda Bus Station,Chikka Kukkanahalli,21,32.1,80,AC
253R,Kempegowda Bus Station,Gopalapura,17,30.4,107,AC
253T,Shivajinagar Bus Station,Kanasawadi Madhure Temple,30,40,61,AC
253W,Krishnarajendra Market,Thammarasanahalli,24,29.2,86,AC
254A,Krishnarajendra Market,Shiluvepura,23,27.7,76,AC
254C,Krishnarajendra Market,Kalathammanahalli,27,30.1,69,AC
254D,Krishnarajendra Market,Kempapura,23,26,114,AC
254E,Krishnarajendra Market,Kempapura,19,24.8,112,AC
255,MATTHAHALLI,Krishnarajendra Market,15,29,110,AC
255A,Huskur Village,Krishnarajendra Market,25,31.6,86,AC
255AA,MATTHAHALLI,Kempegowda Bus Station,16,25.5,106,AC
255AC,Vaderahalli,Yeshwanthpura TTMC,16,21.3,76,AC
255C,Pillahalli,Krishnarajendra Market,27,30.2,90,AC
255D,Huskur Village,Kempegowda Bus Station,30,28.1,64,AC
255E,Narasipura,Krishnarajendra Market,16,30.4,64,AC
255F,Bylanjaneya Temple,Krishnarajendra Market,30,29.3,84,AC
255H,Govinda Pura,Krishnarajendra Market,27,32.9,72,AC
255J,Honnasandra,Krishnarajendra Market,28,28,95,AC
256,Shivanapura,Krishnarajendra Market,24,29.6,85,AC
256B,Gejjagadahalli,Krishnarajendra Market,15,29.3,109,AC
256C,Thippenahalli Anjaneya Temple,Kempegowda Bus Station,17,19,81,AC
256D,Ravuthanahalli,Krishnarajendra Market,17,28,97,AC
256F,Nelamangala,Laggere,28,26.7,88,AC
256K,Adarsha Nagara,Kempegowda Bus Station,29,29.4,83,AC
256M,Marikuppe,Krishnarajendra Market,24,54.1,99,AC
257,Aluru,Krishnarajendra Market,17,25.4,80,AC
257B,Madavara,Krishnarajendra Market,29,20.5,105,AC
257C,Anche Palya,Kempegowda Bus Station,23,18.2,101,AC
257D,Kudhurgere Madhanayakanahalli,Krishnarajendra Market,25,24.8,112,AC
257E,Aluru Palya,Kempegowda Bus Station,23,25,70,AC
257G,Adakamaranahalli,Kempegowda Bus Station,23,22.5,76,AC
257H,Aluru,Shivajinagar Bus Station,21,24.2,64,AC
258,Nelamangala,Krishnarajendra Market,16,30,68,AC
258A,Machanayakanahalli,Krishnarajendra Market,26,37.2,64,AC
258AB,Pillahalli colony,Kempegowda Bus Station,17,32.1,101,AC
258B,Nelamangala,Kempegowda Bus Station,25,27.6,106,AC
258BN,Nelamangala,BTM Layout Bus Stop,26,41.7,87,AC
258C,Nelamangala,Kempegowda Bus Station,20,34.3,79,AC
258CB,Nelamangala,Yeshwanthpura TTMC,24,22.4,71,AC
258CC,Nelamangala,Kempegowda Bus Station,27,26.7,80,AC
258E,Mylanahalli,Krishnarajendra Market,29,34.8,89,AC
258G,Guruvanahalli,Krishnarajendra Market,17,39.5,112,AC
258GA,Bommashetta Halli,Krishnarajendra Market,24,36.3,95,AC
258K,Yentaganahalli,Krishnarajendra Market,15,37.8,120,AC
258KA,Mahadevapura,Krishnarajendra Market,20,40.2,63,AC
258M,Thyamagondlu,Krishnarajendra Market,20,50.5,85,AC
258N,Nelamangala,Shivajinagar Bus Station,21,27.9,100,AC
258P,Kanegowdanahalli,Krishnarajendra Market,27,34.6,101,AC
258Q,Hunnigere,Krishnarajendra Market,30,38.5,108,AC
258QA,Lakkenahalli,Krishnarajendra Market,20,35.4,116,AC
258S,Ramadevanahalli,Krishnarajendra Market,25,45.8,89,AC
258SA,Vajrakatte Palya,Krishnarajendra Market,19,41.1,92,AC
258SD,Byranayakana Halli College,Kempegowda Bus Station,20,43.5,66,AC
258T,Kannamangala,Kempegowda Bus Station,26,40.22,96,AC
258TA,Kannamangala,Krishnarajendra Market,24,43.5,66,AC
258TB,Arjuna Bettahalli,Krishnarajendra Market,28,39.1,82,AC
258TC,Kempegowda Bus Station,Nagenahalli,23,38.4,111,AC
258V,Goravanahalli,Krishnarajendra Market,16,46.7,97,AC
258VA,Tore Kempahalli,Kempegowda Bus Station,26,35.8,105,AC
258VB,Chikkamaranahalli,Kempegowda Bus Station,18,33.8,110,AC
258VC,Yelachagere,Krishnarajendra Market,29,36.5,68,AC
258VD,Hemapura,Krishnarajendra Market,29,41,115,AC
258VF,Yennigere,Krishnarajendra Market,29,41.9,69,AC
258VG,Bittasandra,Kempegowda Bus Station,23,37.5,102,AC
258W,Jodi Ragi Thimmasandra,Kempegowda Bus Station,19,41,77,AC
258WA,Kempegowda Bus Station,Jodi Ragi Thimmasandra,23,41,105,AC
258X,Nelamangala,Muthyalaya Nagar,15,26,69,AC
258Y,Mallara Banavadi,Krishnarajendra Market,19,36,67,AC
258YA,Hanchipura,Kempegowda Bus Station,30,33.6,110,AC
259B,Doddabidarakallu,Shivajinagar Bus Station,23,19.6,70,AC
261,Peenya 2nd stage,Kempegowda Bus Station,23,15.7,109,AC
263,Kammasandra,Krishnarajendra Market,16,30,100,AC
263A,Krishnarajendra Market,Thippenahalli,22,22.5,114,AC
263B,Krishnarajendra Market,Gangondanahalli,23,22.5,79,AC
263C,Kadirenahalli Village,Krishnarajendra Market,23,30,115,AC
263D,Krishnarajendra Market,KRS Gowda Layout,29,16.5,100,AC
263E,Channa Nayakanapalya,Krishnarajendra Market,29,20.5,77,AC
263G,Kempegowda Bus Station,Gangondanahalli,15,22.5,110,AC
263H,Kempegowda Bus Station,Doddabidarakallu,30,18.2,105,AC
263J,Nagasandra,Krishnarajendra Market,17,17.5,100,AC
263P,8th Mile T Dasarahalli,Madanayakanahalli,17,12,97,AC
263R,Kammasandra,Shivajinagar Bus Station,21,26.8,71,AC
264,Kempegowda Bus Station,Kempegowda Bus Station,21,27,105,AC
264A,Kempegowda Bus Station,Kempegowda Bus Station,16,26.8,107,AC
265,Kempegowda Bus Station,Kempegowda Bus Station,22,28.7,89,AC
265A,Kempegowda Bus Station,Kempegowda Bus Station,28,28.7,104,AC
265B,Kempegowda Bus Station,Thigalara Palya,21,16.3,104,AC
265D,Kempegowda Bus Station,Vigneshwara Nagara,23,11.9,76,AC
265E,Kempegowda Bus Station,MATTHAHALLI,20,33,75,AC
265F,Kempegowda Bus Station,Peenya 2nd stage,15,14.5,93,AC
266,Hesaraghatta Village,Krishnarajendra Market,23,34.7,67,AC
266B,Mylappanahalli,Krishnarajendra Market,22,26.4,120,AC
266C,Kakolu,Krishnarajendra Market,20,32.5,102,AC
266D,Hesaraghatta Village,Krishnarajendra Market,18,29.7,94,AC
266E,Madhugirihalli,Krishnarajendra Market,22,26.9,67,AC
266F,Guni Agrahara,Krishnarajendra Market,17,23,111,AC
266G,Muttugadahalli Linganahalli,Krishnarajendra Market,19,26.8,85,AC
266K,Madappanahalli,Krishnarajendra Market,24,29.2,98,AC
266M,Kondashettihalli Byalakere,Krishnarajendra Market,28,25.6,77,AC
266N,Sambhram College,Krishnarajendra Market,29,23.2,99,AC
266Q,Kanshiram Nagara,Krishnarajendra Market,16,20.2,107,AC
266R,Rainbow Layout,Krishnarajendra Market,28,23.1,103,AC
266T,Lakshmipura MS Palya,Krishnarajendra Market,20,21.2,74,AC
267A,Lourdhubhai Kalyana mantapa,Kempegowda Bus Station,22,12.8,70,AC
267B,Lourdhubhai Kalyana mantapa,Shivajinagar Bus Station,17,16,107,AC
267C,Krishnarajendra Market,Rajeev Gandhi Nagara,17,15.7,72,AC
268,Yelahanka Satelite Town,Krishnarajendra Market,19,23.6,93,AC
269,Ramachandrpura,Kempegowda Bus Station,22,15.5,104,AC
269A,Ramachandrpura,Krishnarajendra Market,29,14.8,61,AC
269B,Vidyaranyapura,Kempegowda Bus Station,20,14.3,110,AC
270,Anchepalya Nelamangla Road,Shivajinagar Bus Station,15,22.4,69,AC
270A,Jalahalli Cross,Shivajinagar Bus Station,28,23.5,105,AC
270C,Jalahalli Village,Shivajinagar Bus Station,20,11.5,118,AC
270D,Abbigere Village,Shivajinagar Bus Station,27,17.3,118,AC
270G,Vishweshwaraiah Enclave,Shivajinagar Bus Station,21,16.6,103,AC
270HA,Jayanagara 9th Block,HMT Auditorium,26,24.7,85,AC
271,Jalahalli East Area 7th camp,Kempegowda Bus Station,19,13.7,98,AC
271A,Kempegowda Bus Station,Abbigere Village,21,15.9,105,AC
271C,Singapura,Kempegowda Bus Station,30,18.1,120,AC
271D,Jalahalli Village,Kempegowda Bus Station,23,11.3,119,AC
271E,Veerasagara,Kempegowda Bus Station,30,17.4,118,AC
271F,Chikkabanawara Railway Gate,Krishnarajendra Market,30,20.6,116,AC
271G,Somashettihalli,Kempegowda Bus Station,19,19,72,AC
271K,Muthyalaya Nagar,Kempegowda Bus Station,15,10.3,94,AC
271N,Janapriya Apartments,Krishnarajendra Market,30,18.8,99,AC
271P,Raghavendra Colony,Kempegowda Bus Station,15,16.3,93,AC
271Q,Yeshawanthapura TTMC,Yeshawanthapura TTMC,18,22.2,62,AC
271R,Yeshwanthpura TTMC,Yeshwanthpura TTMC,28,22.2,79,AC
271T,Janapriya Apartments,Kempegowda Bus Station,21,16.2,110,AC
272B,Shiluvepura,Shivajinagar Bus Station,24,25.9,92,AC
272E,Singapura,Shivajinagar Bus Station,15,16.9,74,AC
273,Peenya 2nd stage,Kempegowda Bus Station,25,20.1,96,AC
273B,Medarahalli Railway Cross,Kempegowda Bus Station,30,16.3,64,AC
273C,Jalahalli Cross,Kempegowda Bus Station,22,18.7,79,AC
273E,Shettty Halli,Krishnarajendra Market,16,20,70,AC
273F,Peenya 2nd stage,Kempegowda Bus Station,26,18.9,66,AC
273H,Sharada Nagara,Kempegowda Bus Station,25,12,107,AC
273J,Vishweshwaraiah Enclave,Kempegowda Bus Station,30,15.3,68,AC
275,ISRO Quarters,Krishnarajendra Market,18,17,95,AC
275A,Kempegowda Bus Station,Kempegowda Bus Station,19,32.1,77,AC
275B,Kempegowda Bus Station,Kempegowda Bus Station,20,32.1,91,AC
275C,Kempegowda Bus Station,ISRO Quarters,18,13.9,120,AC
276,Kempegowda Bus Station,Vidyaranyapura,29,16,95,AC
276A,Vidyaranyapura,Shivajinagar Bus Station,20,17,90,AC
276B,Shanthi Nagara Bus Station,Vidyaranyapura,28,20.2,97,AC
276C,Kempegowda Bus Station,Lotte Gollahalli,19,12,79,AC
276D,Lotte Gollahalli,Krishnarajendra Market,23,15,65,AC
276E,Krishnarajendra Market,Vidyaranyapura,30,19.8,113,AC
276K,Kempegowda Bus Station,Tata Nagara,18,13.3,101,AC
276P,Kempegowda Bus Station,Lotte Gollahalli,15,13,86,AC
277,Kempegowda Bus Station,GKVK Library,28,15.8,76,AC
278,Shivajinagar Bus Station,Nagashettyhalli,20,9.1,105,AC
278A,Shivajinagar Bus Station,Tata Nagara,28,11,92,AC
278E,Shivajinagar Bus Station,Boopa Sandra,18,10.8,94,AC
278K,Shivajinagar Bus Station,Patelappa Layout,20,9.9,110,AC
279,Kempegowda Bus Station,Nagashettyhalli,30,11.8,82,AC
279A,Krishnarajendra Market,Boopa Sandra,18,13.8,112,AC
279C,Kempegowda Bus Station,Tata Nagara,15,12,111,AC
279E,Kempegowda Bus Station,Boopa Sandra,28,12.9,85,AC
279F,Chikkallasandra Bus Stand,Boopa Sandra,30,24.3,120,AC
279H,Kempegowda Bus Station,Boopa Sandra,22,12.3,86,AC
279K,Kempegowda Bus Station,Patelappa Layout,29,9.6,106,AC
280,Krishnarajendra Market,Bella Halli,24,25.6,70,AC
280A,Krishnarajendra Market,Agrahara Layout,28,24.1,95,AC
280E,Krishnarajendra Market,Kannuru,24,28.5,117,AC
280F,Yelahanka,Hosakote Bus Stand,22,33,103,AC
280K,Kempegowda Bus Station,Mitaganahalli,15,24.9,104,AC
280L,Kempegowda Bus Station,Yarappanahalli,23,29.2,103,AC
280M,Krishnarajendra Market,Sampigehalli,17,24.8,75,AC
281,Mylanahalli Chikka jala,Krishnarajendra Market,22,37,75,AC
281G,Kempegowda Bus Station,Bande Kodigehalli,21,34,103,AC
281K,Yelahanka,Pillekamma Nagara,19,10.09,65,AC
282,Krishnarajendra Market,Uttarahalli,23,30.5,116,AC
282A,Krishnarajendra Market,Hosahalli,26,29.4,94,AC
282B,Krishnarajendra Market,Meesaganahalli,22,32.5,76,AC
282C,Krishnarajendra Market,Razak Palya,21,33.5,98,AC
282E,Shivajinagar Bus Station,Kolipura Uttanahalli,18,27.2,97,AC
282F,Kempegowda Bus Station,Maranayakanahalli,15,29.6,64,AC
282G,Kempegowda Bus Station,Kodagalahatti,16,22.8,120,AC
282H,Shivajinagar Bus Station,Hosahalli,27,24.5,70,AC
283,Bettahalasuru,Krishnarajendra Market,28,30.5,75,AC
283A,Sugatta,Krishnarajendra Market,23,28.7,112,AC
283B,Kuduregere,Krishnarajendra Market,23,33.5,84,AC
283D,Kuduragere Betta Halasuru,Kempegowda Bus Station,16,29.3,88,AC
283E,Thara Hunise,Krishnarajendra Market,27,30.5,106,AC
284,Kempegowda Bus Station,Yelahanka,19,20.5,96,AC
284A,Kempegowda Bus Station,Yelahanka Satelite Town,27,20.52,75,AC
284B,Shivajinagar Bus Station,Puttenahalli Yelhanka,20,18.9,72,AC
284C,Kempegowda Bus Station,Judicial Layout,21,15.1,118,AC
284D,Kempegowda Bus Station,Yelahanka Satelite Town,18,20.5,84,AC
285,Krishnarajendra Market,Thara Hunise,16,30.5,92,AC
285A,Krishnarajendra Market,Nagadasanahalli,21,28.9,103,AC
285B,Krishnarajendra Market,Ramagondanahalli,25,24.3,85,AC
285C,Krishnarajendra Market,Dodda Tumkur,16,35.6,89,AC
285CA,Krishnarajendra Market,Jinke Bachahalli,29,39.8,116,AC
285CB,Krishnarajendra Market,Kakkehalli,22,36.9,78,AC
285CC,Krishnarajendra Market,Chikka Tumakur,15,41,113,AC
285D,Krishnarajendra Market,Muthkur Hesaraghatta,30,32.6,111,AC
285E,Kakolu,Krishnarajendra Market,28,36,71,AC
285F,Gowdahalli,Krishnarajendra Market,20,35.5,116,AC
285G,Budamanahalli,Krishnarajendra Market,21,35,73,AC
285H,Krishnarajendra Market,Koluvarayanahalli,21,33.6,66,AC
285J,Krishnarajendra Market,Jalige,17,37.5,69,AC
285JA,Aradeshanahalli,Krishnarajendra Market,19,31.7,108,AC
285JB,Tindlu,Krishnarajendra Market,23,40.7,100,AC
285JE,Dyavarahalli,Krishnarajendra Market,20,42.8,104,AC
285K,Krishnarajendra Market,Sadenahalli,21,31,100,AC
285L,Krishnarajendra Market,Byatha,15,39.2,69,AC
285M,Kempegowda Bus Station,Doddaballapura,22,40.8,67,AC
285MA,Cauvery Bhavana,Doddaballapura,26,38.3,107,AC
285MF,Kempegowda Bus Station,Kodigehalli-Doddaballapura,20,38.3,111,AC
285MG,Krishnarajendra Market,Bannimangala,29,44,76,AC
285MK,Krishnarajendra Market,Doddaballapura,29,42.3,78,AC
285N,Krishnarajendra Market,Thara Hunise,16,34,90,AC
285P,Krishnarajendra Market,Bettanahalli,28,36.8,94,AC
285R,Krishnarajendra Market,Chellahalli,25,39.2,97,AC
285RA,Krishnarajendra Market,Haniyur,18,42.1,81,AC
285RB,Krishnarajendra Market,Kanasawadi Madhure Temple,19,46.8,107,AC
285V,Shivajinagar Bus Station,Sonnenahalli,30,33,93,AC
285w,Krishnarajendra Market,Dibburu,21,36.1,75,AC
285X,Krishnarajendra Market,Dibbur,23,30.7,100,AC
285Y,Krishnarajendra Market,Seetha Kempanahalli,21,35,72,AC
285Z,Krishnarajendra Market,Suradenapura Yelahanka Road,19,33.1,102,AC
286,Krishnarajendra Market,Jakkur,15,18,109,AC
286A,Krishnarajendra Market,Jakkur Layout,28,17,89,AC
286B,Krishnarajendra Market,Chokkanahalli,16,21.1,89,AC
286D,Krishnarajendra Market,Srirampura,23,19.2,92,AC
286E,Krishnarajendra Market,Venkateshwara Nagara,29,19.7,76,AC
286F,KNarayanapura,Kempegowda Bus Station,18,17.5,75,AC
286G,Kempegowda Bus Station,Jakkur,30,13.8,107,AC
286H,Shivajinagar Bus Station,Jakkur Layout,17,16,80,AC
287A,Hebbala,Shivajinagar Bus Station,15,11.5,88,AC
287B,Krishnarajendra Market,Amarjyothi Nagara,19,12.5,78,AC
287C,Shivajinagar Bus Station,Kempapura,19,15.6,66,AC
287D,Krishnarajendra Market,Vishwanatha Nagenahalli,24,15.2,104,AC
287F,Shivajinagar Bus Station,Chamundi Nagara,22,11.3,107,AC
287G,Kempegowda Bus Station,Coffee Board Layout,18,12.95,71,AC
287JA,Kempegowda Bus Station,Amruthnagar,16,12.1,61,AC
287K,Shivajinagar Bus Station,DASARAHALLI,27,14.7,73,AC
287L,Kempegowda Bus Station,Sreerampura Dasarahalli Bellary Road,30,14,85,AC
287M,Konanakunte New Bank colony Kanakapura Road,Hebbala,17,26.8,113,AC
287N,Shivajinagar Bus Station,Vishwanatha Nagenahalli,26,11.3,118,AC
287P,Shivajinagar Bus Station,Chamundi Nagara,21,11,73,AC
287Q,Shivajinagar Bus Station,Boopa Sandra,25,14,73,AC
287R,Shivajinagar Bus Station,Tata Nagara,20,12.1,91,AC
287RA,Kempegowda Bus Station,Tata Nagara,28,12.6,86,AC
287S,BCC Layout,Kempapura,26,22.46,103,AC
